word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
22362,exc,добро пожаловать,,//static.skyeng.ru/image/download/project/dictionary/id/105006/width/640/height/480,ˈwɛlkəm,A phrase used to greet someone who has just arrived somewhere.,2,0.0,1359,234729
22363,j,внутренний,,//static.skyeng.ru/image/download/project/dictionary/id/220820/width/640/height/480,dəˈmestɪk,Relating to the internal affairs of one country.,4,63.3,1361,182068
22363,j,домашний,,//static.skyeng.ru/image/download/project/dictionary/id/26775/width/640/height/480,dəʊˈmɛstɪk,"Belonging or relating to the home, house or family.",4,26.7,1361,182069
22363,j,семейный,,//static.skyeng.ru/image/download/project/dictionary/id/19156/width/640/height/480,dəʊˈmɛstɪk,Of or involving the home or family.,4,10.0,1361,182070
22363,j,бытовой,,//static.skyeng.ru/image/download/project/dictionary/id/180312/width/640/height/480,dəʊˈmɛstɪk,Intended to be used in the home rather than in an industrial or office environment.,0,0.0,1361,256627
22364,n,множество,,//static.skyeng.ru/image/download/project/dictionary/id/15612/width/640/height/480,lɒts,(often followed by `of') a large number or amount or extent.,1,33.3,1362,1118
22364,n,множество,,//static.skyeng.ru/image/download/project/dictionary/id/15622/width/640/height/480,lɒts,A large number or amount.,1,33.3,1362,1117
22364,r,гораздо,,//static.skyeng.ru/image/download/project/dictionary/id/105011/width/640/height/480,lɒts,To a very great degree or extent.,1,33.3,1362,1127
22365,n,литература,,//static.skyeng.ru/image/download/project/dictionary/id/219951/width/640/height/480,'lɪtrəʧə,"Pieces of writing such as stories, novels, poems, etc. that are considered to be works of art.",3,82.2,1363,199539
22365,n,литературоведение,,//static.skyeng.ru/image/download/project/dictionary/id/37287/width/640/height/480,ˈlɪtərɪʧə,The humanistic study of a body of literature.,0,8.2,1363,199540
22365,n,печатные труды,,//static.skyeng.ru/image/download/project/dictionary/id/26212/width/640/height/480,ˈlɪtərɪʧə,Published writings in a particular style on a particular subject.,0,6.8,1363,199541
22365,n,литература,,//static.skyeng.ru/image/download/project/dictionary/id/2936/width/640/height/480,ˈlɪtərɪʧə,The profession or art of a writer.,0,2.7,1363,199542
22366,n,дождь,,//static.skyeng.ru/image/download/project/dictionary/id/218563/width/640/height/480,reɪn,Water that falls in drops from clouds in the sky.,1,78.5,1364,36953
22366,n,шквал ,,//static.skyeng.ru/image/download/project/dictionary/id/93239/width/640/height/480,reɪn,A large or overwhelming quantity of things that fall or descend.,0,0.0,1364,36955
22366,v,литься,о дожде,//static.skyeng.ru/image/download/project/dictionary/id/219764/width/640/height/480,reɪn,To fall from the sky in drops of water.,1,21.5,1364,36956
22367,n,желание,страстное,//static.skyeng.ru/image/download/project/dictionary/id/220675/width/640/height/480,dɪˈzaɪə,A strong feeling of wanting something.,4,70.7,1365,171735
22367,v,желать,,//static.skyeng.ru/image/download/project/dictionary/id/83688/width/640/height/480,dɪˈzaɪə,To want something.,4,25.2,1365,171738
22367,v,мечтать,,//static.skyeng.ru/image/download/project/dictionary/id/17968/width/640/height/480,dɪˈzaɪə,Expect and wish.,0,2.0,1365,171739
22367,v,испытывать желание,,//static.skyeng.ru/image/download/project/dictionary/id/40583/width/640/height/480,dɪˈzaɪə,Express a desire for.,0,2.0,1365,171740
22368,n,оценивание,,//static.skyeng.ru/image/download/project/dictionary/id/220618/width/640/height/480,əˈsɛsmənt,"A process in which you make a judgement about a person or situation, or the judgement you make.",4,100.0,1366,16111
22368,n,оценка,определение стоимости,//static.skyeng.ru/image/download/project/dictionary/id/192074/width/640/height/480,əˈsɛsmənt,A calculation about the cost or value of something.,4,0.0,1366,232585
22369,n,травма,,//static.skyeng.ru/image/download/project/dictionary/id/220072/width/640/height/480,ˈɪnʤəri,Physical damage done to a person or a part of their body.,4,100.0,1367,39672
22370,n,уважение,,//static.skyeng.ru/image/download/project/dictionary/id/222410/width/640/height/480,rɪsˈpɛkt,A feeling of admiration towards someone or something because of their specific qualities.,3,53.7,1368,56294
22370,v,уважать,,//static.skyeng.ru/image/download/project/dictionary/id/214993/width/640/height/480,rɪsˈpɛkt,Regard highly; think much of.,3,34.7,1368,56301
22370,v,высказывать почтение,,//static.skyeng.ru/image/download/project/dictionary/id/39828/width/640/height/480,rɪsˈpɛkt,Show respect towards.,0,11.6,1368,56302
22370,v,учитывать,,//static.skyeng.ru/image/download/project/dictionary/id/113552/width/640/height/480,rɪsˈpɛkt,"Used to say when  you accept the  importance of someone's rights, customs, wishes, etc.  and are careful not to do anything they would not want.",0,0.0,1368,243997
22370,v,уважать ,,//static.skyeng.ru/image/download/project/dictionary/id/107964/width/640/height/480,rɪsˈpɛkt,"To admire someone because of their knowledge, achievements, etc.",0,0.0,1368,241593
22371,j,северный,,//static.skyeng.ru/image/download/project/dictionary/id/1819/width/640/height/480,ˈnɔːðən,In or characteristic of a region of the United States north of (approximately) the Mason-Dixon line.,3,68.2,1370,182028
22371,j,обращённый к северу,,//static.skyeng.ru/image/download/project/dictionary/id/69171/width/640/height/480,ˈnɔːðən,Situated in or oriented toward the north.,0,27.3,1370,182029
22371,j,дующий с севера,,//static.skyeng.ru/image/download/project/dictionary/id/69511/width/640/height/480,ˈnɔːðən,Coming from the north; used especially of wind.,0,4.5,1370,182030
22371,j,северный,,//static.skyeng.ru/image/download/project/dictionary/id/219839/width/640/height/480,ˈnɔːðən,Situated in or coming from regions of the north.,3,0.0,1370,182031
22371,n,северный диалект,,//static.skyeng.ru/image/download/project/dictionary/id/9877/width/640/height/480,ˈnɔːðən,A dialect of Middle English that developed into Scottish Lallans.,3,0.0,1370,182027
22372,v,кивать,,//static.skyeng.ru/image/download/project/dictionary/id/223552/width/640/height/480,nɒd,"To move your head up and down as a way of agreeing, pointing to something or giving someone a sign.",4,56.6,1371,122523
22372,v,одобрительно кивать,,//static.skyeng.ru/image/download/project/dictionary/id/184892/width/640/height/480,nɒd,"Lower and raise the head, as to indicate assent or agreement or confirmation.",0,25.9,1371,122524
22372,v,клевать носом,,//static.skyeng.ru/image/download/project/dictionary/id/41507/width/640/height/480,nɒd,Let the head fall forward through drowsiness.,0,1.6,1371,122525
22372,v,качаться,,//static.skyeng.ru/image/download/project/dictionary/id/39791/width/640/height/480,nɒd,"Sway gently back and forth, as in a nodding motion.",4,0.0,1371,122526
22372,v,дремать,,//static.skyeng.ru/image/download/project/dictionary/id/33447/width/640/height/480,nɒd,Be almost asleep.,4,0.0,1371,122527
22372,n,кивок,,//static.skyeng.ru/image/download/project/dictionary/id/10255/width/640/height/480,nɒd,A sign of assent or salutation or command.,4,8.0,1371,122521
22372,n,кивание,,//static.skyeng.ru/image/download/project/dictionary/id/142277/width/640/height/480,nɒd,The act of nodding the head.,4,8.0,1371,122522
22373,v,рисовать,,//static.skyeng.ru/image/download/project/dictionary/id/167211/width/640/height/480,peɪnt,To create a picture of something using paints.,1,33.2,1369,160383
22373,v,красить,,//static.skyeng.ru/image/download/project/dictionary/id/41736/width/640/height/480,peɪnt,To put paint onto something to change its colour.,1,25.4,1369,160384
22373,n,краска,,//static.skyeng.ru/image/download/project/dictionary/id/90187/width/640/height/480,peɪnt,A liquid that is put on surfaces to give them a particular colour; a layer of this liquid when it has dried on a surface.,1,41.4,1369,160380
22373,n,румяна,,//static.skyeng.ru/image/download/project/dictionary/id/94656/width/640/height/480,peɪnt,Makeup consisting of a pink or red powder applied to the cheeks.,0,0.0,1369,160382
22373,n,краска ,,//static.skyeng.ru/image/download/project/dictionary/id/11975/width/640/height/480,peɪnt,(basketball) the rectangular area marked near the basket at each end of the court; usually painted a different colour from the rest of the court.,0,0.0,1369,160381
22374,n,топливо,,//static.skyeng.ru/image/download/project/dictionary/id/220338/width/640/height/480,fjuːəl,A substance that can be consumed to produce energy.,3,83.8,1372,23443
22374,n,источник энергии,еда,//static.skyeng.ru/image/download/project/dictionary/id/42880/width/640/height/480,fjʊəl,Food or drink as a source of energy.,3,0.0,1372,231575
22374,n,топливо,,//static.skyeng.ru/image/download/project/dictionary/id/102202/width/640/height/480,fjʊəl,A substance that is burned to provide heat or power.,3,0.0,1372,237106
22374,v,заправлять топливом,,//static.skyeng.ru/image/download/project/dictionary/id/49782/width/640/height/480,fjʊəl,"Supply or power (an industrial plant, vehicle, or machine) with fuel.",3,16.2,1372,23444
22374,v,разжигать,спор и т.д.,//static.skyeng.ru/image/download/project/dictionary/id/91886/width/640/height/480,fjʊəl,To sustain or inflame (an intense feeling).,3,0.0,1372,23447
22374,v,усиливать,,//static.skyeng.ru/image/download/project/dictionary/id/90793/width/640/height/480,fjʊəl,To increase something; to make something stronger.,3,0.0,1372,234859
22375,n,лист,,//static.skyeng.ru/image/download/project/dictionary/id/219925/width/640/height/480,liːf,"A flat, green part of a plant that grows from a stem or branch.",3,100.0,1373,225933
22375,n,доска,,//static.skyeng.ru/image/download/project/dictionary/id/6177/width/640/height/480,liːf,Hinged or detachable flat section (as of a table or door).,0,0.0,1373,225935
22375,n,лист,,//static.skyeng.ru/image/download/project/dictionary/id/9135/width/640/height/480,liːf,A sheet of any written or printed material (especially in a manuscript or book).,0,0.0,1373,225934
22375,v,покрываться листвой,,//static.skyeng.ru/image/download/project/dictionary/id/40512/width/640/height/480,liːf,"Produce leaves, of plants.",3,0.0,1373,225938
22375,v,перелистывать,,//static.skyeng.ru/image/download/project/dictionary/id/154810/width/640/height/480,liːf,Look through a book or other written material.,3,0.0,1373,225936
22375,v,листать,,//static.skyeng.ru/image/download/project/dictionary/id/37859/width/640/height/480,liːf,Turn over pages.,3,0.0,1373,225937
22376,j,сухой,,//static.skyeng.ru/image/download/project/dictionary/id/228567/width/640/height/480,draɪ,"Having no water or other liquid in, on, or around.",2,67.5,1374,184729
22376,j,саркастичный,,//static.skyeng.ru/image/download/project/dictionary/id/70154/width/640/height/480,draɪ,Humorously sarcastic or mocking.,0,3.8,1374,184730
22376,j,безмолочный,,,draɪ,Not producing milk.,0,0.0,1374,184733
22376,j,сухой,,//static.skyeng.ru/image/download/project/dictionary/id/164315/width/640/height/480,draɪ,Lacking warmth or emotional involvement.,0,0.0,1374,184743
22376,j,сухой,,//static.skyeng.ru/image/download/project/dictionary/id/33791/width/640/height/480,draɪ,Used to describe body parts that are not soft or smooth.,2,0.0,1374,184735
22376,v,сушить,,//static.skyeng.ru/image/download/project/dictionary/id/227994/width/640/height/480,draɪ,To remove the moisture from.,2,15.0,1374,184727
22376,v,высыхать,,//static.skyeng.ru/image/download/project/dictionary/id/39991/width/640/height/480,draɪ,Become dry or drier.,0,13.7,1374,184728
22377,j,русский,,//static.skyeng.ru/image/download/project/dictionary/id/45714/width/640/height/480,ˈrʌʃ(ə)n,"Relating to Russia, its people, or their language.",0,33.3,47883,40960
22377,n,русский язык,,//static.skyeng.ru/image/download/project/dictionary/id/108780/width/640/height/480,ˈrʌʃ(ə)n,The Slavic language that is the official language of Russia.,0,33.3,47883,40959
22377,n,россиянин,,//static.skyeng.ru/image/download/project/dictionary/id/89055/width/640/height/480,ˈrʌʃ(ə)n,A native or inhabitant of Russia.,0,33.3,47883,40958
